Pokemon,CP,Level,IV_Attack,IV_Defense,IV_HP,Evolution(CP),Collected,Collected_Shadow,Collected_Purified
Bulbasaur,520,LV18,14,6,1,Bulbasaur(520)-Ivysaur(808)-Venusaur(1314),YES,YES,NO
Bulbasaur,520,LV17.5,14,7,7,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,14,7,15,Bulbasaur(520)-Ivysaur(799)-Venusaur(1289),YES,YES,NO
Bulbasaur,520,LV17.5,14,8,6,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,14,8,14,Bulbasaur(520)-Ivysaur(799)-Venusaur(1289),YES,YES,NO
Bulbasaur,520,LV17.5,14,9,5,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,14,9,13,Bulbasaur(520)-Ivysaur(799)-Venusaur(1289),YES,YES,NO
Bulbasaur,520,LV17.5,14,10,4,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,14,13,8,Bulbasaur(520)-Ivysaur(798)-Venusaur(1286),YES,YES,NO
Bulbasaur,520,LV17,14,14,7,Bulbasaur(520)-Ivysaur(798)-Venusaur(1286),YES,YES,NO
Bulbasaur,520,LV17,14,15,6,Bulbasaur(520)-Ivysaur(798)-Venusaur(1286),YES,YES,NO
Bulbasaur,520,LV17.5,15,1,12,Bulbasaur(520)-Ivysaur(803)-Venusaur(1303),YES,YES,NO
Bulbasaur,520,LV17.5,15,2,11,Bulbasaur(520)-Ivysaur(804)-Venusaur(1303),YES,YES,NO
Bulbasaur,520,LV18,15,3,2,Bulbasaur(520)-Ivysaur(807)-Venusaur(1313),YES,YES,NO
Bulbasaur,520,LV17.5,15,3,10,Bulbasaur(520)-Ivysaur(804)-Venusaur(1303),YES,YES,NO
Bulbasaur,520,LV18,15,4,1,Bulbasaur(520)-Ivysaur(807)-Venusaur(1313),YES,YES,NO
Bulbasaur,520,LV18,15,5,0,Bulbasaur(520)-Ivysaur(807)-Venusaur(1313),YES,YES,NO
Bulbasaur,520,LV17.5,15,6,6,Bulbasaur(520)-Ivysaur(802)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,15,6,14,Bulbasaur(520)-Ivysaur(799)-Venusaur(1288),YES,YES,NO
Bulbasaur,520,LV17.5,15,7,5,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,15,7,13,Bulbasaur(520)-Ivysaur(799)-Venusaur(1288),YES,YES,NO
Bulbasaur,520,LV17.5,15,8,4,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,15,8,12,Bulbasaur(520)-Ivysaur(799)-Venusaur(1289),YES,YES,NO
Bulbasaur,520,LV17.5,15,9,3,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17.5,15,10,2,Bulbasaur(520)-Ivysaur(803)-Venusaur(1300),YES,YES,NO
Bulbasaur,520,LV17,15,13,6,Bulbasaur(520)-Ivysaur(798)-Venusaur(1285),YES,YES,NO
Bulbasaur,520,LV17,15,14,5,Bulbasaur(520)-Ivysaur(798)-Venusaur(1285),YES,YES,NO
Bulbasaur,520,LV17,15,15,4,Bulbasaur(520)-Ivysaur(798)-Venusaur(1285),YES,YES,NO
Bulbasaur,520,LV16.5,15,15,12,Bulbasaur(520)-Ivysaur(793)-Venusaur(1273),YES,YES,NO
Ivysaur,520,LV12.5,0,0,12,Bulbasaur(328)-Ivysaur(520)-Venusaur(863),YES,YES,NO
Ivysaur,520,LV12.5,0,1,11,Bulbasaur(328)-Ivysaur(520)-Venusaur(863),YES,YES,NO
Ivysaur,520,LV12.5,0,5,6,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,0,6,5,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,0,7,4,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,0,8,3,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,0,9,2,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,0,10,1,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,0,10,14,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,0,11,0,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,0,11,13,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,0,12,12,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,0,13,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,0,14,10,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,0,15,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,1,0,10,Bulbasaur(328)-Ivysaur(520)-Venusaur(863),YES,YES,NO
Ivysaur,520,LV12.5,1,4,5,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,1,5,4,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,1,6,3,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,1,7,2,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,1,8,1,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,1,8,14,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,1,9,0,Bulbasaur(329)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,1,9,13,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,10,12,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,11,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,12,10,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,13,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,14,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,1,15,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,2,3,4,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,2,4,3,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,2,5,2,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12.5,2,6,1,Bulbasaur(328)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,2,6,14,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,2,7,0,Bulbasaur(329)-Ivysaur(520)-Venusaur(861),YES,YES,NO
Ivysaur,520,LV12,2,7,13,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,8,12,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,9,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,10,10,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,11,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,12,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,2,13,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,3,2,3,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12.5,3,3,2,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12.5,3,4,1,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12.5,3,5,0,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12,3,5,13,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,6,12,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,7,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,8,10,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,9,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,10,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,3,11,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12.5,4,2,1,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12.5,4,3,0,Bulbasaur(328)-Ivysaur(520)-Venusaur(860),YES,YES,NO
Ivysaur,520,LV12,4,4,12,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,4,5,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,4,6,10,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,4,7,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,4,8,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,4,9,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,0,15,Bulbasaur(331)-Ivysaur(520)-Venusaur(855),YES,YES,NO
Ivysaur,520,LV12,5,3,11,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,4,10,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,5,9,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,6,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,7,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,5,8,6,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV11.5,5,14,13,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,5,15,12,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV12,6,2,10,Bulbasaur(331)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,6,3,9,Bulbasaur(331)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,6,4,8,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,6,5,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,6,6,6,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV12,6,7,5,Bulbasaur(332)-Ivysaur(520)-Venusaur(854),YES,YES,NO
Ivysaur,520,LV11.5,6,12,13,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,6,13,12,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,6,14,11,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,6,15,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV12,7,1,9,Bulbasaur(331)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,2,8,Bulbasaur(331)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,3,7,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,4,6,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,5,5,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,6,4,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,7,7,3,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,7,11,12,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,7,12,11,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,7,13,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,7,14,9,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,7,15,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV12,8,1,7,Bulbasaur(331)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,2,6,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,3,5,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,4,4,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,5,3,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,6,2,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,7,1,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,8,8,0,Bulbasaur(333)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,8,10,11,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,8,11,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,8,12,9,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,8,13,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,8,14,7,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,8,15,6,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV12,9,1,5,Bulbasaur(331)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,9,2,4,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,9,3,3,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,9,4,2,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,9,5,1,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,9,5,15,Bulbasaur(335)-Ivysaur(520)-Venusaur(847),YES,YES,NO
Ivysaur,520,LV12,9,6,0,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,9,9,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,10,9,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,11,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,12,7,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,13,6,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,14,5,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,9,15,4,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV12,10,1,3,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,10,2,2,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV12,10,3,1,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,10,3,15,Bulbasaur(335)-Ivysaur(520)-Venusaur(847),YES,YES,NO
Ivysaur,520,LV12,10,4,0,Bulbasaur(332)-Ivysaur(520)-Venusaur(853),YES,YES,NO
Ivysaur,520,LV11.5,10,4,14,Bulbasaur(335)-Ivysaur(520)-Venusaur(847),YES,YES,NO
Ivysaur,520,LV11.5,10,8,9,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,9,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,10,7,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,11,6,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,12,5,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,13,4,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,14,3,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,10,15,2,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV12,11,1,1,Bulbasaur(332)-Ivysaur(520)-Venusaur(852),YES,YES,NO
Ivysaur,520,LV11.5,11,1,15,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV12,11,2,0,Bulbasaur(332)-Ivysaur(520)-Venusaur(852),YES,YES,NO
Ivysaur,520,LV11.5,11,2,14,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,11,3,13,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,11,8,7,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,11,9,6,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,11,10,5,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,11,11,4,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,11,12,3,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,11,13,2,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,11,14,1,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,11,15,0,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,0,14,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,12,1,13,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,12,2,12,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,12,3,11,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,12,8,5,Bulbasaur(335)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,9,4,Bulbasaur(335)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,10,3,Bulbasaur(335)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,11,2,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,12,1,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,12,13,0,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,13,0,12,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,13,1,11,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,13,2,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,13,3,9,Bulbasaur(336)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,13,9,2,Bulbasaur(335)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,13,10,1,Bulbasaur(335)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,13,11,0,Bulbasaur(336)-Ivysaur(520)-Venusaur(844),YES,YES,NO
Ivysaur,520,LV11.5,14,0,10,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,14,1,9,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,14,2,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11.5,14,3,7,Bulbasaur(336)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11,14,9,15,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Ivysaur,520,LV11,14,10,14,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Ivysaur,520,LV11.5,15,0,8,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,15,1,7,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,15,2,6,Bulbasaur(335)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,15,3,5,Bulbasaur(336)-Ivysaur(520)-Venusaur(845),YES,YES,NO
Ivysaur,520,LV11.5,15,4,4,Bulbasaur(336)-Ivysaur(520)-Venusaur(846),YES,YES,NO
Ivysaur,520,LV11,15,7,15,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Ivysaur,520,LV11,15,8,14,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Ivysaur,520,LV11,15,9,13,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Ivysaur,520,LV11,15,10,12,Bulbasaur(339)-Ivysaur(520)-Venusaur(838),YES,YES,NO
Venusaur,520,LV7.5,0,6,15,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,7,14,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,8,13,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,9,12,Bulbasaur(200)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,10,11,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,11,10,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,12,9,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,13,8,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,14,7,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,0,15,6,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,4,15,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,5,14,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,6,13,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,7,12,Bulbasaur(200)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,8,11,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,9,10,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,10,9,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,11,8,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,12,7,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,13,6,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,14,5,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,1,15,4,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,3,14,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,4,13,Bulbasaur(200)-Ivysaur(315)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,5,12,Bulbasaur(200)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,6,11,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,7,10,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,8,9,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,9,8,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
Venusaur,520,LV7.5,2,10,7,Bulbasaur(201)-Ivysaur(316)-Venusaur(520),YES,NO,NO
